time,latitude,longitude,mag,id,updated,place,type,geom,state
16:33.1,41.9104,-119.6185,4.1,nn00465678,35:41.2,"67km ESE of Lakeview, Oregon",earthquake,0101000020AD100000DD24068195E75DC0A323B9FC87F44440,Nevada
50:11.5,18.5534,-67.9479,3.3,pr14303007,21:57.1,"48km E of Punta Cana, Dominican Republic",earthquake,0101000020AD10000038F8C264AAFC50C03D9B559FAB8D3240,
42:37.5,18.1368,-63.944,3.3,pr14303006,30:23.5,"77km ESE of Road Town, British Virgin Islands",earthquake,0101000020AD10000045B6F3FDD4F84FC0C217265305233240,
38:24.4,35.979,-116.0745,3.01,ci37283792,43:08.7,"18km E of Shoshone, California",earthquake,0101000020AD10000054E3A59BC4045DC05A643BDF4FFD4140,California
36:06.3,18.4281,-64.2914,3.1,pr14303002,26/11/2014 01:29,"34km E of Road Town, British Virgin Islands",earthquake,0101000020AD1000007B832F4CA61250C0E86A2BF6976D3240,
23:33.9,19.6275,-65.4807,3.4,pr14303001,26/11/2014 01:25,"138km NNE of Vieques, Puerto Rico",earthquake,0101000020AD100000FBCBEEC9C35E50C0713D0AD7A3A03340,
01:46.5,19.3015,-64.2437,3.3,pr14303000,26/11/2014 01:09,"105km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD1000004182E2C7980F50C077BE9F1A2F4D3340,
29/10/2014 22:43,13.672,-90.696,4.1,usb000srk7,18:47.8,"28km S of Iztapa, Guatemala",earthquake,0101000020AD100000068195438BAC56C0F2D24D6210582B40,
54:43.6,19.073,-64.2248,3.2,pr14302015,11/11/2014 15:56,"83km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000003098A1F630E50C0A69BC420B0123340,
59:56.3,19.0853,-64.2331,3.4,pr14302007,29/10/2014 18:07,"84km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000A52C431CEB0E50C04B598638D6153340,
53:31.6,35.7338,-97.5268,3.1,usb000srev,17:05.0,"10km NNW of Edmond, Oklahoma",earthquake,0101000020AD10000019E25817B76158C004E78C28EDDD4140,Oklahoma
15:20.9,7.9862,-103.4945,4.5,usb000sreb,24/11/2014 22:27,Northern East Pacific Rise,earthquake,0101000020AD100000CFF753E3A5DF59C0C442AD69DEF11F40,
50:27.4,18.2229,-68.0559,3.2,pr14302011,29/10/2014 18:01,"54km SE of Punta Cana, Dominican Republic",earthquake,0101000020AD1000002BF697DD930351C0454772F90F393240,
58:56.9,19.0585,-64.1494,3,pr14302012,29/10/2014 16:04,"86km NE of Road Town, British Virgin Islands",earthquake,0101000020AD1000006F8104C58F0950C0E5D022DBF90E3340,
54:17.7,19.1105,-64.2443,3,pr14302006,29/10/2014 16:01,"86km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD1000006B9A779CA20F50C03F355EBA491C3340,
38:26.4,19.0562,-64.1713,3.2,pr14302009,29/10/2014 15:52,"84km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000082734694F60A50C003098A1F630E3340,
33:03.2,18.898,-64.1918,3.3,pr14302010,29/10/2014 15:47,"69km NE of Road Town, British Virgin Islands",earthquake,0101000020AD100000DCD78173460C50C0D9CEF753E3E53240,
29/10/2014 14:18,61.9528,-149.9846,3.3,ak11431118,28:51.6,"23km N of Willow, Alaska",earthquake,0101000020AD10000088F4DBD781BF62C07DD0B359F5F94E40,Alaska
34:54.5,19.2185,-64.2086,3.2,pr14302008,29/10/2014 14:17,"98km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD100000857CD0B3590D50C00E2DB29DEF373340,
24:51.1,19.1252,-64.2873,3.7,pr14302005,20:41.6,"85km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000003098A1F631250C08E75711B0D203340,
36:35.3,38.8016667,-122.7683333,3.59,nc72334886,14:37.0,"2km NNW of The Geysers, California",earthquake,0101000020AD1000005FFB6E5F2CB15EC06865B1039D664340,California
55:51.8,18.6573,-68.5654,3.3,pr14302000,04:12.2,"10km E of Otra Banda, Dominican Republic",earthquake,0101000020AD100000234A7B832F2451C02AA913D044A83240,
29:08.9,36.1112,-97.4324,3.1,usb000sr9p,30:43.7,"22km NE of Crescent, Oklahoma",earthquake,0101000020AD10000096B20C71AC5B58C058A835CD3B0E4240,Oklahoma
20:44.3,12.9217,-88.0182,4.1,usc000sw22,40:07.2,"30km S of Intipuca, El Salvador",earthquake,0101000020AD100000613255302A0156C04772F90FE9D72940,
28/10/2014 19:29,54.1237,-163.0258,3.2,usc000sude,08:17.8,"84km SSE of False Pass, Alaska",earthquake,0101000020AD1000009487855AD36064C0F241CF66D50F4B40,
49:27.0,20.4779,-64.2133,4.3,usb000sr5h,03/12/2014 14:49,"232km N of Road Town, British Virgin Islands",earthquake,0101000020AD100000280F0BB5A60D50C027C286A7577A3440,
58:21.4,18.2777,-63.9244,3.1,pr14301006,03/12/2014 11:24,"74km ESE of Road Town, British Virgin Islands",earthquake,0101000020AD10000011363CBD52F64FC06519E25817473240,
28/10/2014 10:16,8.506,-103.5449,4.6,usb000sr2n,45:39.1,Northern East Pacific Rise,earthquake,0101000020AD100000C9E53FA4DFE259C0508D976E12032140,
50:00.3,19.038,-64.6973,3.2,pr14301003,19/11/2014 18:25,"69km N of Road Town, British Virgin Islands",earthquake,0101000020AD1000000DE02D90A02C50C07D3F355EBA093340,
39:45.2,18.8384,-65.0672,3,pr14301002,19/11/2014 01:23,"56km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD100000A3923A014D4450C066F7E461A1D63240,
59:48.5,8.2406,-103.5662,4.4,usb000sr22,05:55.9,Northern East Pacific Rise,earthquake,0101000020AD100000B1BFEC9E3CE459C0D0D556EC2F7B2040,
57:29.8,18.8113,-65.93,3.2,pr14301000,24/11/2014 19:26,"42km NNE of San Juan, Puerto Rico",earthquake,0101000020AD100000EC51B81E857B50C0AB3E575BB1CF3240,
28/10/2014 00:57,63.1657,-150.4072,3.1,ak11430130,00:06.3,"77km WSW of Cantwell, Alaska",earthquake,0101000020AD100000CC5D4BC807CD62C03E7958A835954F40,Alaska
59:04.9,18.492,-65.0238,3,pr14300005,28/10/2014 11:41,"19km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD10000044696FF0854150C0CBA145B6F37D3240,
27/10/2014 17:05,18.4165,-67.4919,3.2,pr14300002,28/10/2014 09:47,"26km WNW of Rincon, Puerto Rico",earthquake,0101000020AD100000C139234A7BDF50C0B4C876BE9F6A3240,
49:06.8,15.2586,-94.6872,4.6,usb000sqvm,01/12/2014 17:28,"107km S of San Francisco del Mar, Mexico",earthquake,0101000020AD100000EB73B515FBAB57C0BF7D1D3867842E40,
27/10/2014 14:44,51.993,-168.0044,4,usc000st76,01/12/2014 17:08,"120km SSE of Nikolski, Alaska",earthquake,0101000020AD1000004703780B240065C0C976BE9F1AFF4940,
42:30.3,36.4996,-99.0809,3.5,usb000sqv0,18:28.0,"12km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000C58F31772DC558C0728A8EE4F23F4240,Oklahoma
35:21.3,44.819,-111.5033,3.1,mb14502499,46:32.6,"36km WNW of West Yellowstone, Montana",earthquake,0101000020AD100000EA04341136E05BC045B6F3FDD4684640,Montana
27/10/2014 07:55,58.5633,-155.0615,3.4,ak11429869,02/12/2014 5:59,"93km E of King Salmon, Alaska",earthquake,0101000020AD1000008716D9CEF76163C01CEBE2361A484D40,Alaska
27/10/2014 07:41,44.3745,-124.4352,3,uw60910381,02/12/2014 9:31,"29km W of Waldport, Oregon",earthquake,0101000020AD10000007CE1951DA1B5FC00E2DB29DEF2F4640,
27/10/2014 03:00,58.0527,-143.2688,3,ak11429832,16:24.3,"229km SSW of Cape Yakataga, Alaska",earthquake,0101000020AD100000462575029AE861C0E63FA4DFBE064D40,
27/10/2014 02:33,56.0518,-158.6053,3.3,usb000sqtm,17/11/2014 00:37,"24km SSE of Chignik Lake, Alaska",earthquake,0101000020AD1000009A081B9E5ED363C066F7E461A1064C40,
27/10/2014 02:02,67.6715,-162.1082,3.1,ak11429810,16/11/2014 21:04,"38km ENE of Noatak, Alaska",earthquake,0101000020AD100000ACADD85F764364C0E5D022DBF9EA5040,Alaska
27/10/2014 01:39,53.6517,-165.5664,3.7,usc000st75,16/11/2014 20:55,"55km SSE of Akutan, Alaska",earthquake,0101000020AD1000008A8EE4F21FB264C0CF66D5E76AD34A40,
26/10/2014 18:23,36.4904,-99.0885,3.7,usb000sqrz,48:24.5,"11km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000008B6CE7FBA9C558C0ADFA5C6DC53E4240,Oklahoma
26/10/2014 11:40,62.6409,-149.3746,3.1,ak11429418,19/11/2014 00:00,"51km NE of Talkeetna, Alaska",earthquake,0101000020AD1000009CA223B9FCAB62C0D200DE0209524F40,Alaska
02:39.1,18.9965,-65.0613,3.3,pr14299003,18/11/2014 23:40,"73km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD100000ABCFD556EC4350C0C976BE9F1AFF3240,
14:37.7,19.8334,-63.6483,3.2,pr14299000,30/11/2014 06:45,"187km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000097FF907EFBD24FC0857CD0B359D53340,
07:14.2,13.4549,-91.203,4,usc000sv21,28/11/2014 22:52,"66km SW of Puerto San Jose, Guatemala",earthquake,0101000020AD100000A145B6F3FDCC56C09BE61DA7E8E82A40,
21:10.3,36.5062,-99.0278,3.1,usb000sqlb,28/11/2014 18:47,"17km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000000BB5A679C7C158C01B9E5E29CB404240,Oklahoma
45:02.2,19.1284,-66.8401,3.3,pr14298007,03/12/2014 12:45,"71km N of Hatillo, Puerto Rico",earthquake,0101000020AD100000A857CA32C4B550C070CE88D2DE203340,
10:54.3,35.5446,-97.2373,3.2,usb000sqk2,04:30.9,"5km NNE of Choctaw, Oklahoma",earthquake,0101000020AD100000D0D556EC2F4F58C068B3EA73B5C54140,Oklahoma
10:46.1,14.9153,-92.7106,4.3,usc000su3z,19:59.4,"28km W of Mazatan, Mexico",earthquake,0101000020AD10000068226C787A2D57C0BF0E9C33A2D42D40,
25/10/2014 14:34,59.9714,-153.5465,3,ak11428467,30/11/2014 17:00,"72km SW of Redoubt Volcano, Alaska",earthquake,0101000020AD100000736891ED7C3163C0CEAACFD556FC4D40,Alaska
31:15.1,36.1301667,-118.0518333,3.61,ci37282264,26:15.3,"13km NW of Coso Junction, California",earthquake,0101000020AD100000FF159E3C51835DC09EC36B4DA9104240,California
25/10/2014 12:36,35.8596,-97.3044,3.1,usb000sqj5,29/11/2014 06:53,"10km SSW of Langston, Oklahoma",earthquake,0101000020AD100000C139234A7B5358C020D26F5F07EE4140,Oklahoma
29:54.2,18.8262,-64.4172,3.4,pr14298004,29/11/2014 03:11,"49km NNE of Road Town, British Virgin Islands",earthquake,0101000020AD10000009F9A067B31A50C088F4DBD781D33240,
07:36.1,34.2836667,-117.0356667,3.05,ci37282232,19:22.7,"11km NE of Running Springs, California",earthquake,0101000020AD1000009A83FB5C48425DC06DBBBF304F244140,California
25/10/2014 10:57,58.3058,-137.0344,3.3,usb000sqiv,29/11/2014 03:47,"76km W of Gustavus, Alaska",earthquake,0101000020AD100000705F07CE192161C0F38E537424274D40,
25/10/2014 08:13,62.0029,-151.0356,3.2,ak11428315,16/11/2014 09:14,"59km WNW of Willow, Alaska",earthquake,0101000020AD1000009A779CA223E162C04694F6065F004F40,Alaska
43:28.7,19.4668,-68.4308,3.5,pr14298003,20/11/2014 07:19,"84km NE of Miches, Dominican Republic",earthquake,0101000020AD1000007AC7293A921B51C0D6C56D3480773340,
04:03.9,19.4822,-108.6285,4.8,usb000sqht,20/11/2014 08:23,"259km ENE of Socorro Island, Mexico",earthquake,0101000020AD1000004E62105839285BC096218E75717B3340,
47:47.5,18.872,-70.0749,4.1,usb000sqhr,12:38.8,"7km NNW of Esperalvillo, Dominican Republic",earthquake,0101000020AD1000001B9E5E29CB8451C0AC1C5A643BDF3240,
03:50.9,10.7142,-85.6286,4.1,usc000sv11,37:41.0,"21km N of Sardinal, Costa Rica",earthquake,0101000020AD10000000917EFB3A6855C03D9B559FAB6D2540,
50:47.7,36.9972,-104.9233,3.3,usc000sv0t,03/12/2014 4:15,"42km WSW of Trinidad, Colorado",earthquake,0101000020AD1000006519E258173B5AC01DC9E53FA47F4240,Colorado
00:43.3,31.4546667,-115.5178333,3.03,ci37281792,33:21.2,"135km S of Calexico, California",earthquake,0101000020AD100000E711482E24E15CC08B146F0965743F40,
23/10/2014 23:05,12.952,-88.728,4.9,usb000sq7e,48:04.5,"41km SSW of Puerto El Triunfo, El Salvador",earthquake,0101000020AD1000003BDF4F8D972E56C08195438B6CE72940,
23/10/2014 17:25,65.1601,-149.0936,3.4,ak11426903,36:55.4,"61km NW of Ester, Alaska",earthquake,0101000020AD100000FB5C6DC5FEA262C0BC0512143F4A5040,Alaska
16:56.1,12.1623,-87.5199,4.2,usc000sulj,02/12/2014 18:03,"51km SW of Corinto, Nicaragua",earthquake,0101000020AD100000304CA60A46E155C0174850FC18532840,
23/10/2014 16:30,65.1661,-149.0553,5,ak11426830,56:13.0,"60km NW of Ester, Alaska",earthquake,0101000020AD100000006F8104C5A162C066F7E461A14A5040,Alaska
41:54.7,17.9442,-68.361,3.1,pr14296002,02/12/2014 6:49,"54km SSE of Boca de Yuma, Dominican Republic",earthquake,0101000020AD100000C976BE9F1A1751C019E25817B7F13140,
23/10/2014 07:06,36.6797,-97.7149,3.1,usb000spz6,01/12/2014 4:54,"14km S of Medford, Oklahoma",earthquake,0101000020AD10000044FAEDEBC06D58C0AC8BDB6800574240,Oklahoma
23/10/2014 04:16,64.4456,-149.8211,3,ak11426581,12:03.1,"37km WSW of North Nenana, Alaska",earthquake,0101000020AD100000DCD7817346BA62C03FC6DCB5841C5040,Alaska
25:30.6,19.03,-65.0142,3,pr14296001,20/11/2014 21:54,"76km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,0101000020AD1000009BE61DA7E84050C048E17A14AE073340,
48:07.8,37.0294,-97.8876,3.3,usb000spwe,25:57.8,"18km SE of Anthony, Kansas",earthquake,0101000020AD1000007FFB3A70CE7858C04F401361C3834240,Kansas
22/10/2014 22:49,53.2796,-160.2695,3.4,usb000sr05,27/11/2014 21:42,"174km SSW of Chernabura Island, Alaska",earthquake,0101000020AD100000B4C876BE9F0864C016FBCBEEC9A34A40,
31:29.8,36.4994,-99.0632,3.2,usb000spvw,27/11/2014 21:26,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DC4603780BC458C0ABCFD556EC3F4240,Oklahoma
22/10/2014 18:30,58.388,-137.033,3.5,usb000spu1,01/12/2014 12:00,"75km W of Gustavus, Alaska",earthquake,0101000020AD100000931804560E2161C08C6CE7FBA9314D40,Alaska
58:22.2,36.5028,-99.0603,3.5,usb000spsf,10:13.3,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000B9FC87F4DBC358C0E3361AC05B404240,Oklahoma
46:58.4,9.3741,-83.6525,4,usc000t3ke,45:05.9,"4km NNE of Daniel Flores, Costa Rica",earthquake,0101000020AD100000F6285C8FC2E954C001DE02098ABF2240,
22/10/2014 10:57,52.6036,-163.2484,3,usb000sr03,27/11/2014 07:08,"239km SE of Akutan, Alaska",earthquake,0101000020AD100000728A8EE4F26764C0CCEEC9C3424D4A40,
22/10/2014 09:45,60.4174,-158.1191,3.5,ak11425750,27/11/2014 06:44,"154km N of Dillingham, Alaska",earthquake,0101000020AD100000849ECDAACFC363C0DAACFA5C6D354E40,Alaska
05:51.0,31.5505,-115.631,3.52,ci37281144,01:00.9,"125km S of Calexico, California",earthquake,0101000020AD100000AAF1D24D62E85CC0B0726891ED8C3F40,
57:22.8,32.1858333,-115.1995,3.33,ci37281064,22/11/2014 19:35,"60km SSE of Calexico, California",earthquake,0101000020AD10000054E3A59BC4CC5CC0FE00B562C9174040,
21/10/2014 22:12,59.3263,-153.557,3,ak11425430,15/11/2014 18:58,"90km ESE of Old Iliamna, Alaska",earthquake,0101000020AD100000E8FBA9F1D23163C0A857CA32C4A94D40,
04:16.4,19.1847,-66.583,3.2,pr14294002,15/11/2014 18:51,"80km N of Arecibo, Puerto Rico",earthquake,0101000020AD1000005A643BDF4FA550C03A92CB7F482F3340,
06:05.3,12.4415,-88.4078,4.6,usb000spj2,02/12/2014 12:23,"90km SSW of Chirilagua, El Salvador",earthquake,0101000020AD100000C3D32B65191A56C0355EBA490CE22840,
55:44.0,37.0377,-97.8947,3,usb000spel,57:27.4,"17km SE of Anthony, Kansas",earthquake,0101000020AD100000CCEEC9C3427958C09487855AD3844240,Kansas
55:46.2,36.6352,-97.7001,3,usb000spe4,11/11/2014 21:32,"19km S of Medford, Oklahoma",earthquake,0101000020AD1000007FFB3A70CE6C58C0A835CD3B4E514240,Oklahoma
22:47.7,41.5541667,-125.2625,3.01,nc72331056,01/12/2014 17:48,"91km WSW of Crescent City, California",earthquake,0101000020AD100000CDCCCCCCCC505FC0218436EFEEC64440,
21/10/2014 04:41,59.9339,-153.3245,3.8,ak11424625,13/11/2014 22:42,"69km SSW of Redoubt Volcano, Alaska",earthquake,0101000020AD100000AAF1D24D622A63C001DE02098AF74D40,Alaska
21/10/2014 04:00,69.1409,-144.5033,3.5,ak11424590,17/11/2014 00:28,"115km SSW of Kaktovik, Alaska",earthquake,0101000020AD10000075029A081B1062C069006F8104495140,Alaska
21/10/2014 03:17,61.4607,-146.3958,3.5,ak11424546,13:10.0,"36km N of Valdez, Alaska",earthquake,0101000020AD10000038F8C264AA4C62C034A2B437F8BA4E40,Alaska
46:17.8,36.7435,-97.8837,3.3,usb000spch,36:03.4,"15km WSW of Medford, Oklahoma",earthquake,0101000020AD1000006ADE718A8E7858C0BA490C022B5F4240,Oklahoma
21/10/2014 00:36,65.1507,-149.0398,5,ak11424413,19:39.8,"59km NW of Ester, Alaska",earthquake,0101000020AD100000304CA60A46A162C076E09C11A5495040,Alaska
22:53.9,57.369,-132.7648,3.4,usb000sqh2,18/11/2014 23:30,"63km N of Petersburg, Alaska",earthquake,0101000020AD100000637FD93D799860C0AC1C5A643BAF4C40,Alaska
20/10/2014 20:34,35.4166,-96.5579,3.5,usb000sp9z,18:30.4,"10km SW of Boley, Oklahoma",earthquake,0101000020AD1000000F9C33A2B42358C0BEC1172653B54140,Oklahoma
35:29.5,36.6799,-98.1584,3,usb000sp6d,41:58.1,"17km NE of Helena, Oklahoma",earthquake,0101000020AD100000EEEBC039238A58C0744694F606574240,Oklahoma
05:39.4,14.4917,-93.7276,4.2,usc000st5v,24/11/2014 15:57,"off the coast of Chiapas, Mexico",earthquake,0101000020AD100000742497FF906E57C0EBE2361AC0FB2C40,
25:02.6,37.0422,-97.9304,3.1,usb000sp61,26/11/2014 11:51,"15km SE of Anthony, Kansas",earthquake,0101000020AD100000B30C71AC8B7B58C013F241CF66854240,Kansas
19/10/2014 17:11,36.4931,-99.0461,3,usb000sp0q,24/11/2014 11:02,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000001E166A4DF3C258C02CD49AE61D3F4240,Oklahoma
24:04.5,40.2673333,-124.3726667,4.24,nc72330211,14:23.0,"34km SW of Rio Dell, California",earthquake,0101000020AD100000BB336EC5D9175FC0DD5042FA37224440,
42:04.2,16.3715,-98.91,4.5,usb000snzq,10/11/2014 23:56,"23km SW of Tecoanapa, Mexico",earthquake,0101000020AD1000000AD7A3703DBA58C0C976BE9F1A5F3040,
21:14.7,11.6142,-87.1003,4.2,usb000sp07,06/11/2014 23:09,"66km WSW of Masachapa, Nicaragua",earthquake,0101000020AD1000007CF2B0506BC655C00A68226C783A2740,
18:59.8,19.5508,-68.2755,4,pr14292000,24:08.7,"89km NE of Miches, Dominican Republic",earthquake,0101000020AD1000001283C0CAA11151C005A3923A018D3340,
25:29.5,19.7833,-74.4832,4.4,usb000snyu,27/11/2014 01:40,"62km S of Baracoa, Cuba",earthquake,0101000020AD100000575BB1BFEC9E52C0F1F44A5986C83340,
19/10/2014 03:04,36.2797,-96.9232,3,usb000sny9,03:42.7,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000B3EA73B5153B58C07958A835CD234240,Oklahoma
49:44.1,36.2821,-96.9302,3,usb000sny3,41:27.2,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD1000004FAF9465883B58C0CE1951DA1B244240,Oklahoma
16:13.1,36.2852,-96.9284,3.4,usb000snxp,01:51.6,"12km WSW of Pawnee, Oklahoma",earthquake,0101000020AD100000CF66D5E76A3B58C0DC68006F81244240,Oklahoma
26:13.2,36.2042,-97.5339,3,usb000snw7,23/11/2014 00:14,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD10000067D5E76A2B6258C0EEEBC039231A4240,Oklahoma
19:04.8,14.031,-93.402,4.1,usc000su2n,22/11/2014 23:48,"130km SW of Puerto Madero, Mexico",earthquake,0101000020AD1000007D3F355EBA5957C01C5A643BDF0F2C40,
13:49.1,14.065,-93.49,4.6,usb000snw6,22/11/2014 23:17,"136km WSW of Puerto Madero, Mexico",earthquake,0101000020AD1000008FC2F5285C5F57C0E17A14AE47212C40,
33:30.3,54.856,-158.276,4.7,usb000snt7,58:55.9,"82km E of Chernabura Island, Alaska",earthquake,0101000020AD10000046B6F3FDD4C863C021B07268916D4B40,
34:23.8,36.5076,-99.0579,3,usb000snt3,12:26.0,"15km ENE of Mooreland, Oklahoma",earthquake,0101000020AD1000000F9C33A2B4C358C08CB96B09F9404240,Oklahoma
18/10/2014 06:10,60.1405,-151.0084,3.1,ak11422057,11/11/2014 9:46,"30km SSE of Cohoe, Alaska",earthquake,0101000020AD1000002AA913D044E062C0448B6CE7FB114E40,Alaska
49:55.6,19.236,-68.3575,3.4,pr14291003,11/11/2014 7:38,"72km N of Punta Cana, Dominican Republic",earthquake,0101000020AD1000007B14AE47E11651C023DBF97E6A3C3340,
18/10/2014 05:36,60.1394,-150.9894,3.6,ak11422033,36:11.4,"30km SE of Cohoe, Alaska",earthquake,0101000020AD1000003255302AA9DF62C0FD87F4DBD7114E40,Alaska
18/10/2014 05:32,60.1363,-150.9827,4.3,ak11422015,24:02.9,"31km SE of Cohoe, Alaska",earthquake,0101000020AD100000EF38454772DF62C0EF38454772114E40,Alaska
18/10/2014 05:22,13.093,-90.039,4,usb000ss11,03/12/2014 1:46,"59km SSW of Acajutla, El Salvador",earthquake,0101000020AD100000D122DBF97E8256C0560E2DB29D2F2A40,
36:47.2,18.6355,-68.8359,3.6,pr14291001,49:49.8,"13km W of Salvaleon de Higuey, Dominican Republic",earthquake,0101000020AD1000007DAEB6627F3551C0A69BC420B0A23240,
01:03.4,18.9645,-67.6573,3,pr14290007,04/11/2014 1:30,"78km NW of San Antonio, Puerto Rico",earthquake,0101000020AD1000004BEA043411EA50C0F4FDD478E9F63240,
17/10/2014 18:51,67.7687,-166.11,3.2,ak11425256,49:37.2,"69km SSE of Point Hope, Alaska",earthquake,0101000020AD100000EC51B81E85C364C0DA1B7C6132F15040,
01:05.4,37.0163,-104.9216,3.8,usb000snig,40:10.8,"41km WSW of Trinidad, Colorado",earthquake,0101000020AD10000097FF907EFB3A5AC060764F1E16824240,Colorado
56:42.3,36.2135,-97.5384,3.3,usb000snia,23/11/2014 12:46,"24km WSW of Perry, Oklahoma",earthquake,0101000020AD100000A60A4625756258C017D9CEF7531B4240,Oklahoma
47:41.7,36.5133,-99.0507,3.2,usb000snir,42:33.9,"16km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000107A36AB3EC358C0B6847CD0B3414240,Oklahoma
11:23.4,35.8185,-97.415,3.2,usb000snga,28:34.7,"6km S of Guthrie, Oklahoma",earthquake,0101000020AD100000C3F5285C8F5A58C054E3A59BC4E84140,Oklahoma
03:48.8,35.0159988,-116.5094986,3.11,ci37279904,25:18.6,"48km SW of Baker, California",earthquake,0101000020AD100000E61604A09B205DC03B63A93F0C824140,California
51:54.9,36.5098,-99.0321,3.1,usb000snea,03/12/2014 10:39,"17km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000E78C28ED0DC258C01AC05B2041414240,Oklahoma
43:48.8,36.5052,-99.0832,3,usb000sne8,25/11/2014 10:32,"13km NE of Mooreland, Oklahoma",earthquake,0101000020AD100000BEC1172653C558C038F8C264AA404240,Oklahoma
17/10/2014 11:49,56.6902,-153.3855,3.4,ak11421604,25/11/2014 10:44,"101km SSE of Larsen Bay, Alaska",earthquake,0101000020AD10000075931804562C63C07FD93D7958584C40,
49:37.8,36.5042,-99.0668,3.1,usb000snb9,08/11/2014 9:07,"14km ENE of Mooreland, Oklahoma",earthquake,0101000020AD100000DCD7817346C458C0545227A089404240,Oklahoma
30:51.4,19.1256,-68.6044,3,pr14290006,08/11/2014 8:48,"49km ENE of Miches, Dominican Republic",earthquake,0101000020AD100000F46C567DAE2651C0AA60545227203340,
27:23.1,18.8407,-68.4919,3.3,pr14290003,08/11/2014 8:46,"27km NE of Otra Banda, Dominican Republic",earthquake,0101000020AD100000C139234A7B1F51C048BF7D1D38D73240,
10:10.1,18.714,-64.57,3.1,pr14290001,07/11/2014 7:54,"33km N of Road Town, British Virgin Islands",earthquake,0101000020AD10000014AE47E17A2450C0115839B4C8B63240,
17/10/2014 04:48,62.1275,-151.3354,3.3,ak11421454,22/10/2014 20:23,"67km WSW of Talkeetna, Alaska",earthquake,0101000020AD10000082E2C798BBEA62C0B81E85EB51104F40,Alaska
16/10/2014 23:42,51.166,-115.589,3.1,usb000sp23,20:00.6,"1km SW of Banff, Canada",earthquake,0101000020AD10000004560E2DB2E55CC06991ED7C3F954940,
00:45.3,15.2984,-89.8636,4.2,usb000smzj,19/11/2014 16:48,"11km SSW of Senahu, Guatemala",earthquake,0101000020AD100000D734EF38457756C0B84082E2C7982E40,
16/10/2014 18:45,54.5153,-159.6375,3,usb000sp9v,20/11/2014 11:16,"30km S of Chernabura Island, Alaska",earthquake,0101000020AD1000006666666666F463C07DD0B359F5414B40,
45:32.7,18.0012,-81.7543,4.6,usb000smx6,20/11/2014 13:55,"148km SSW of George Town, Cayman Islands",earthquake,0101000020AD100000DCD78173467054C055C1A8A44E003240,
16/10/2014 11:06,18.9655,-68.5515,3.1,pr14289004,24/11/2014 03:54,"36km NNE of Otra Banda, Dominican Republic",earthquake,0101000020AD1000009EEFA7C64B2351C0BA490C022BF73240,
29:02.3,19.537,-67.6,3.4,pr14289003,24/11/2014 08:57,"127km NNW of San Antonio, Puerto Rico",earthquake,0101000020AD1000006666666666E650C0B6F3FDD478893340,
22:27.1,37.4721667,-118.7858333,3.21,nc72328226,38:16.3,"25km SE of Mammoth Lakes, California",earthquake,0101000020AD100000E5E6C0174BB25DC050615BF56FBC4240,California
41:06.7,8.4499,-83.0332,4.6,usb000smqa,19:11.8,"19km WNW of Finca Blanco Numero Uno, Panama",earthquake,0101000020AD1000008A8EE4F21FC254C0D8F0F44A59E62040,
45:50.3,18.346,-68.4691,3.3,pr14288004,15/11/2014 01:41,"15km ESE of Boca de Yuma, Dominican Republic",earthquake,0101000020AD1000006EA301BC051E51C07F6ABC7493583240,
15/10/2014 16:42,15.28,-93.122,4.2,usb000srfz,23/11/2014 13:12,"29km SW of Mapastepec, Mexico",earthquake,0101000020AD1000002C8716D9CE4757C08FC2F5285C8F2E40,
15/10/2014 16:03,56.0827,-157.705,3.5,ak11420096,59:38.4,"68km ESE of Chignik Lake, Alaska",earthquake,0101000020AD100000C3F5285C8FB663C08AB0E1E9950A4C40,
33:39.3,36.3337,-97.5823,3,usb000smdg,10:13.2,"26km W of Perry, Oklahoma",earthquake,0101000020AD1000007E1D3867446558C06D567DAEB62A4240,Oklahoma
